"Feature"	"HBC34_GR_IP"	"BB3RC31_GR_IP"	"BB3RC31_IgG_IP"	"HBC34_IgG_IP"	"BB7_IgG_IP"	"BB7_GR_IP"	"PrimaryBreastEpis _3137_GR_IP_1"	"PrimaryBreastEpis_2528_GR_IP_2"	"PrimaryBreastEpis_3353_GR_IP_3"	"PrimaryBreastEpis_GR_IP_Pool"	"PrimaryNHU_Y2332_GR_IP_3"	"PrimaryNHU_Y2680_GR_IP_2"	"PrimaryNHU_Y3018_GR_IP_1"	"PrimaryNHU_GR_IP_Pool"	"231_GR_IP_Pool"	"231_040423_GR_IP_2"	"231_270323_GR_IP_3"	"231_230323_GR_IP_1"	"MCF10A_GR_2"	"MCF10A_GR_3"	"MCF10A_GR_1"	"KMBC2_230323_GR_IP_1"	"KMBC2_270323_GR_IP_3"	"KMBC2_120423_GR_IP_2"	"KMBC2_GR_IP_Pool"	"MCF7_040423_GR_IP_2"	"MCF7_230323_GR_IP_1"	"MCF7_270323_GR_IP_3"	"MCF7_GR_IP_Pool"	"Jurkat_230323_GR_IP_1"	"Jurkat_040423_GR_IP_2"	"Jurkat_120423_GR_IP_3"	"Jurkat_GR_IP_Pool"	"PrimaryCD4_plus_T_D035_GR_IP_4"	"PrimaryCD4_plus_T_D029_GR_IP_3"	"PrimaryCD4_plus_T_D017_GR_IP_2"	"PrimaryCD4_plus_T_GR_IP_Pool"	"PrimaryCD4_plus_T_D001_GR_IP_1"	"KMBC2_230323_IgG_IP_1"	"MCF7_270323_IgG_IP_3"	"MCF7_040423_IgG_IP_2"	"MCF7_230323_IgG_IP_1"	"231_230323_IgG_IP_1"	"231_040423_IgG_IP_2"	"231_270323_IgG_IP_3"	"PrimaryBreastEpis_IgG_IP_Pool"	"PrimaryBreastEpis_3137_IgG_IP_1"	"PrimaryBreastEpis_3353_IgG_IP_3"	"PrimaryBreastEpis_2528_IgG_IP_2"	"PrimaryNHU_Y2332_IgG_IP_3"	"MCF10A_IgG_3"	"MCF10A_IgG_1"	"MCF10A_IgG_2"	"MCF7_IgG_IP_Pool"	"231_IgG_IP_Pool"	"PrimaryNHU_IgG_IP_Pool"	"KMBC2_IgG_IP_Pool"	"PrimaryNHU_Y2680_IgG_IP_2"	"PrimaryNHU_Y3018_IgG_IP_1"	"KMBC2_270323_IgG_IP_3"	"KMBC2_120423_IgG_IP_2"	"Jurkat_230323_IgG_IP_1"	"Jurkat_040423_IgG_IP_2"	"PrimaryCD4_plus_T_IgG_IP_Pool"	"Jurkat_IgG_IP_Pool"	"Jurkat_120423_IgG_IP_3"	"PrimaryCD4_plus_T_D035_IgG_IP_4"	"PrimaryCD4_plus_T_D029_IgG_IP_3"	"PrimaryCD4_plus_T_D017_IgG_IP_2"	"PrimaryCD4_plus_T_D001_IgG_IP_1"
"Q99873;Q9NR22"	"13.6194782773764"	"13.2085178462192"	"14.6236724360793"	"14.0456567654415"	"13.9722140922364"	"12.2025540466297"	"15.0690505769055"	"15.3162790905188"	"14.922612119729"	"14.0525124404176"	"15.0522693764496"	"14.3428331940066"	"14.3481030812601"	"13.9814466391315"	"16.3922500956674"	"16.4948933658188"	"16.7757813735599"	"14.8961499766631"	"15.3511157062298"	"15.3300169996658"	"15.4685902946325"	"13.3487842650423"	"13.8171735258776"	"14.5380177930803"	"13.3119139398046"	"16.1611486245964"	"16.2420578733234"	"16.260317502418"	"15.7896608566627"	"13.9799970890192"	"15.8271358624039"	"14.5368379142708"	"14.7973139709222"	"15.6696498258243"	"15.4199020670893"	"15.1945510801693"	"14.555586772951"	"14.6404986645768"	"14.802552287229"	"15.2393474859438"	"15.626989580711"	"15.4328818393744"	"15.5080162554285"	"15.1466379163135"	"14.8443065788191"	"14.7531771670878"	"15.1695116094665"	"14.8686631775237"	"15.5280119947704"	"14.3852483740987"	"14.957216742815"	"14.9278632877064"	"15.0365671663678"	"14.6799768053538"	"14.7479809241347"	"14.09682191508"	"12.5423324273535"	"14.1812995558077"	"14.3374338283085"	"13.4398772481274"	"12.9218080328007"	"13.710023021177"	"13.6273424355655"	"12.8764765568997"	"12.3432685845873"	"12.4818390370427"	"13.2199126006941"	"13.4069286730188"	"12.9029575937089"	"12.9663635486579"
"P48668;Q01546;P12035;P04259;P13647;P35908;O95678;Q5XKE5;P02538;K22E_HUMAN"	"15.5755210157111"	"10.6564614846835"	"10.3894324369525"	"13.784040750477"	"14.1110676886704"	"14.0083493666252"	"19.9578016859719"	"20.3009569885332"	"20.3110177135148"	"20.7081908608152"	"22.2100533385689"	"22.3019259826106"	"23.1324681195375"	"21.1975193773783"	"17.7991489012435"	"17.3745248943965"	"19.1138921341616"	"17.6770747576408"	"15.1200968645759"	"16.1640915464643"	"14.3470196379639"	"21.4759886596013"	"20.5496897090552"	"22.0700221374047"	"21.7156980212079"	"20.9650335230598"	"20.2029143012093"	"21.0524675845403"	"18.9554962265864"	"20.1317534939181"	"18.8286993359594"	"18.8179883570234"	"19.0631349447083"	"17.7710296318744"	"18.9882823978555"	"19.0886772632664"	"18.8208609355978"	"20.7062610317999"	"24.5368382077144"	"21.7595717782241"	"21.8869212122256"	"21.2554354303973"	"19.2965575387391"	"19.5972082618336"	"18.8571284891474"	"22.8599578918272"	"22.9953008760061"	"21.8880078411819"	"21.285218351403"	"22.7416502346939"	"14.5994342767924"	"15.1529024520951"	"16.4623338089759"	"20.3640079399507"	"19.7627497181252"	"22.2792345038762"	"21.2925075809775"	"22.6233447951042"	"23.8656487017986"	"22.2885183381395"	"21.9482701666953"	"20.4441818028963"	"19.1493789375688"	"19.1771386491537"	"18.1682984361432"	"18.0741461033426"	"19.0281221311766"	"18.3609245494746"	"17.6578620527082"	"19.9317627948684"
"Q96KC8"	"17.2394069749425"	"16.6052514408785"	"14.8505452728813"	"14.8526228284075"	"14.6688303918"	"15.3495939061283"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"10.5298033893045"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"0.251755447876583"	"0.2570679445198"	"0.267844977514741"	"9.31454686148467"	"0.211712265881187"	"0.223921629445472"	"0.241795874015053"	"0.262672739188689"	"0.255365120876564"	"0.276345124792813"	"0.279740018358727"	"0.290000913878612"	"0.272377246154312"	"0.296245038674946"	"0.30243348702247"	"0.307278662683379"	"0.312574428693554"	"0.329053100015605"	"0.3397603796032"	"0.370630361214143"	"0.395651517070873"	"0.329443761193567"	"12.4623397693758"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"11.3087563130877"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"11.6004141473306"	"11.1067498493078"	"0.369504882403623"	"0.330658404159686"	"10.9117131464209"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9BZQ8"	"14.7206271664485"	"13.7214858286555"	"14.2735325342069"	"13.7935540558292"	"17.8318704861242"	"15.632021794955"	"13.2100972752399"	"13.4073114556658"	"13.5853189383866"	"13.4792276190041"	"13.9993536723656"	"14.2058933790971"	"13.9163172833344"	"13.6931065855455"	"14.7412643505469"	"14.971771091343"	"15.2050564175372"	"13.8929940559545"	"0.2570679445198"	"12.9238768245767"	"13.1494790769"	"14.0720340330202"	"13.5393618392571"	"14.4111501953877"	"13.7301606681708"	"0.255365120876564"	"0.276345124792813"	"0.279740018358727"	"12.6393912945354"	"12.2404335808344"	"12.4026936856575"	"11.7757478420552"	"13.0066816504631"	"15.4133024303518"	"15.0716075274912"	"15.607756527364"	"15.0546130503172"	"16.1396593080163"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"11.4061220067317"	"13.9519294969573"	"13.8190078514367"	"11.6687891285791"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"14.2520933768332"	"0.369504882403623"	"13.2451041729767"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"13.7721439827765"	"12.2828966215545"	"0.400182122273049"	"10.0876418317483"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9UIS9"	"11.5978549584837"	"10.6564614846835"	"11.599042299941"	"9.89566824478835"	"9.76797029216109"	"9.48879550623016"	"12.9927267536029"	"13.287754637127"	"13.015471501305"	"9.72573015449195"	"13.7674160553039"	"13.5521414819076"	"0.276518261022654"	"0.284717905962236"	"10.0168290587602"	"14.2371555967305"	"14.225594052099"	"12.5524571732366"	"9.93870839698509"	"12.2839712026795"	"12.2671644359462"	"13.1298397246035"	"13.4108611818503"	"14.3155874019162"	"9.69306511481273"	"11.9794761242492"	"11.0060179262587"	"11.7315917011505"	"0.290000913878612"	"11.6303994303428"	"11.7616019070999"	"11.833495476131"	"0.307278662683379"	"0.312574428693554"	"11.6013760856997"	"11.9008630606894"	"0.370630361214143"	"0.395651517070873"	"13.3185864940527"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"11.8785796908857"	"0.334714350441347"	"11.4979570897907"	"0.340882181417894"	"11.6044143357141"	"11.8235270741494"	"11.5921518448856"	"12.3509988754168"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"11.2034921144119"	"0.412081524556717"	"11.0854442152958"	"10.7226889566833"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9ULK4"	"14.5694828272992"	"14.0649445003551"	"14.4153517040126"	"13.8394642575502"	"14.0798096038617"	"13.3840689066207"	"15.7086590956177"	"15.5006494730948"	"15.7311942207432"	"16.2157322227147"	"16.9922043086391"	"17.2701264616488"	"17.3292409788"	"16.8930887911607"	"18.4648916812007"	"18.7990607969009"	"17.9305198192697"	"16.8581334393653"	"16.7179275770727"	"17.2954414465927"	"16.9704499728757"	"17.5582901065327"	"17.6872113708922"	"18.6777480817902"	"18.4243029923669"	"17.1770197537197"	"17.0125220455693"	"17.3438125652177"	"16.7519986356127"	"15.0177979619878"	"14.887967416695"	"14.8960109467171"	"15.1614839996283"	"15.957599658053"	"15.4178800992645"	"15.5392205275807"	"15.221058524429"	"15.0994849041419"	"13.6049589023064"	"13.0728396304528"	"14.0171232172811"	"13.0928313680475"	"13.1946130200978"	"14.0105811402272"	"12.3251971123492"	"13.5493541632156"	"12.1223844813848"	"11.220256245623"	"10.524203347102"	"10.7423285229139"	"13.5353321350591"	"0.37819716564407"	"11.2939352709691"	"12.3471698538932"	"12.611048700147"	"11.8778091415939"	"11.7704113202801"	"0.370999073095531"	"0.412081524556717"	"11.6052353433092"	"10.1905251268643"	"12.1321605722247"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"9.56175156889961"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q96B21"	"11.5978549584837"	"10.6564614846835"	"10.3894324369525"	"9.89566824478835"	"12.7518386071902"	"13.2797660911658"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"0.257673540719149"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"0.251755447876583"	"0.2570679445198"	"0.267844977514741"	"0.279599759398424"	"0.211712265881187"	"0.223921629445472"	"0.241795874015053"	"0.262672739188689"	"0.255365120876564"	"0.276345124792813"	"0.279740018358727"	"0.290000913878612"	"0.272377246154312"	"0.296245038674946"	"0.30243348702247"	"0.307278662683379"	"0.312574428693554"	"0.329053100015605"	"0.3397603796032"	"0.370630361214143"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q5JXC2"	"13.4725954591041"	"12.0602680468397"	"10.3894324369525"	"9.89566824478835"	"9.76797029216109"	"10.3828927730429"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"7.05566516713418"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"7.50219314790013"	"0.2570679445198"	"0.267844977514741"	"0.279599759398424"	"9.09902383012033"	"0.223921629445472"	"0.241795874015053"	"0.262672739188689"	"0.255365120876564"	"0.276345124792813"	"0.279740018358727"	"0.290000913878612"	"11.574217032114"	"11.1088096201245"	"9.72627946480176"	"9.23702110214285"	"13.1751815525196"	"10.8183428686054"	"12.0703853340913"	"10.2998223420787"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"P54278"	"12.779844939699"	"11.7566866484895"	"11.3810323036822"	"9.89566824478835"	"9.76797029216109"	"10.1220067481705"	"8.42641071421884"	"0.23290222967509"	"0.236570305257"	"8.89164468962993"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"9.18156356528079"	"9.40156297438831"	"8.05308924272651"	"9.3240785232912"	"9.36413003048597"	"9.64728818143338"	"8.67284575126835"	"8.91064382460273"	"9.45281007562468"	"9.07467600933997"	"10.4683341863932"	"11.0763504456041"	"0.279740018358727"	"10.6501549345522"	"0.272377246154312"	"10.106655395078"	"9.62452902705586"	"9.65842968247667"	"10.687084371402"	"0.329053100015605"	"10.3282973894521"	"9.37509925564943"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"P30414"	"11.5978549584837"	"10.6564614846835"	"10.3894324369525"	"9.89566824478835"	"9.76797029216109"	"9.48879550623016"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"0.257673540719149"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"0.251755447876583"	"14.4004611980517"	"12.5541850209603"	"14.5749887958383"	"0.211712265881187"	"0.223921629445472"	"0.241795874015053"	"0.262672739188689"	"14.3903321734403"	"0.276345124792813"	"15.0410523570215"	"12.455744496492"	"0.272377246154312"	"0.296245038674946"	"0.30243348702247"	"0.307278662683379"	"0.312574428693554"	"0.329053100015605"	"0.3397603796032"	"13.2350523220321"	"0.395651517070873"	"0.329443761193567"	"14.8690680052181"	"16.0073216622925"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"15.3382163712415"	"16.4224910771268"	"13.0580330133303"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"P61160"	"18.2913781107145"	"17.401757133537"	"17.0547462903165"	"16.9990321935852"	"16.6513598561267"	"16.7026066121357"	"15.8951306627975"	"16.4773596564663"	"15.4340055574417"	"15.6208823539494"	"15.167755257251"	"15.1845436708564"	"15.737166846921"	"14.6579473198999"	"14.3927465448739"	"14.3126908175867"	"14.8803436680051"	"13.463639841846"	"14.4612656250214"	"14.6005398756747"	"14.5547783564339"	"14.8253444217071"	"14.181403925182"	"14.3187390594964"	"14.0763353857371"	"14.7791159653601"	"15.2529689827928"	"14.6736588101466"	"14.3137874898935"	"14.4702244356469"	"14.2743707968985"	"13.9887511150129"	"13.6618210313692"	"15.3240461947009"	"14.4466028187773"	"14.3746837018405"	"14.1776120227942"	"15.4249170510246"	"15.4016554812328"	"14.5551888294899"	"15.4471937007292"	"14.4294425534889"	"15.526755191233"	"14.8464170333027"	"13.4261887604954"	"16.3592900847838"	"16.4585321593048"	"15.6553385598351"	"16.4608537485822"	"15.0922956349527"	"14.9473209210047"	"14.6115932400052"	"14.6916626742386"	"13.5751179555346"	"14.0881918849936"	"14.3268174176661"	"13.0250532061086"	"14.2805872924092"	"14.8458230591221"	"13.7484150189203"	"12.7462164110747"	"13.4927371709401"	"12.8614206430604"	"12.7708519612473"	"11.791950381759"	"12.8353045338148"	"12.5144607974976"	"12.1279975794342"	"11.5841843433044"	"12.8541111354414"
"Q9H9Y6"	"14.975425199557"	"14.2782051738865"	"15.6244105931421"	"14.4104428017588"	"13.6398707671656"	"12.4480532809231"	"12.1513986190236"	"12.7736498729749"	"13.6886067530468"	"13.4889719823028"	"13.4544054230747"	"13.4082071107092"	"13.9397104442256"	"13.3853870322603"	"13.6326906372313"	"12.8625146739271"	"14.0774498423018"	"11.6723288150031"	"14.4337495707292"	"13.3858382097023"	"14.150291422412"	"12.269573101309"	"11.860279571236"	"12.1980280442027"	"13.1091070405496"	"12.9685634769014"	"13.5655042539015"	"13.2606392987503"	"13.0161069480589"	"0.272377246154312"	"12.6741502566536"	"12.2363423977411"	"12.1182292832049"	"13.1021880328069"	"12.8123282446775"	"12.946051141651"	"12.4111107276415"	"0.395651517070873"	"0.329443761193567"	"12.4340710235958"	"13.6771641818576"	"12.8794331583847"	"13.7765132729571"	"13.3331648654749"	"13.2346551118826"	"13.8962688532721"	"12.5083150017443"	"13.7584139281862"	"12.0268753317933"	"13.3285570915279"	"13.6078699673691"	"13.5667849010229"	"13.6959625673652"	"12.5439345334706"	"14.0611554512956"	"12.7529452294449"	"11.7426488900989"	"12.5186975892218"	"0.412081524556717"	"12.4364846119315"	"0.400182122273049"	"0.368360931496149"	"11.8589186754443"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"11.9610428103869"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9H497"	"16.9817153761219"	"16.131164600277"	"13.6689447839941"	"15.0052532140361"	"15.8843025657773"	"16.6144841495757"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"0.257673540719149"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"0.251755447876583"	"10.8131010159484"	"0.267844977514741"	"0.279599759398424"	"9.47173160819078"	"0.223921629445472"	"0.241795874015053"	"11.4608572696144"	"10.9271699276439"	"0.276345124792813"	"13.0818816063195"	"0.290000913878612"	"0.272377246154312"	"0.296245038674946"	"0.30243348702247"	"0.307278662683379"	"0.312574428693554"	"0.329053100015605"	"0.3397603796032"	"0.370630361214143"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"12.1218953932384"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9BR76"	"15.3958334902169"	"14.5585164211936"	"14.4389735715377"	"14.0829740449481"	"14.690948033361"	"13.820882119917"	"14.2425401517479"	"14.4797548557009"	"14.2224685071718"	"13.6691956801961"	"13.8797464209787"	"14.0023070258058"	"14.3915586039907"	"12.4657279927812"	"13.376522265428"	"14.3159289471823"	"14.0919313529444"	"13.2005158330788"	"12.0930941513032"	"12.3320231773698"	"11.8690586185852"	"13.474783392104"	"12.6952069982093"	"12.8620278366775"	"12.682571519279"	"14.281869923376"	"13.9005304807066"	"13.9705612256786"	"13.3454987054663"	"12.4477117340575"	"12.1892395742869"	"12.4083920871236"	"0.307278662683379"	"13.3746080760709"	"12.7528180292626"	"12.9658096769566"	"0.370630361214143"	"12.7026510911792"	"14.9505648764298"	"14.0628757940824"	"15.1947891894451"	"14.6171525642674"	"14.9984367269401"	"14.5527665149484"	"13.4036009449321"	"14.3300287390807"	"15.231633061044"	"14.5152593532362"	"14.7756887914534"	"13.7337708534826"	"13.2558292853298"	"12.9199913891846"	"13.5866515696995"	"13.6222010247845"	"13.10042884217"	"12.1476618801559"	"0.386985963791112"	"12.9174937613744"	"12.9056481616232"	"12.8326227462656"	"12.2181698260686"	"12.0348852987298"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9H9T3"	"16.656670282066"	"16.333298413181"	"14.7473593892333"	"14.3925693375796"	"13.8341384673609"	"14.0305719241419"	"11.2071786345648"	"10.3123828909686"	"10.8885311812549"	"10.5904454390629"	"12.451347225489"	"11.7315247013687"	"12.2338056412785"	"11.3721478990775"	"12.1549873342499"	"12.802453535808"	"12.8115953085883"	"11.9265007247263"	"10.1573544249514"	"11.0885959796112"	"11.1570232216068"	"11.8573999411514"	"11.0442917101965"	"11.3475116303415"	"10.5782314379079"	"10.3102672188487"	"11.3805830472891"	"10.8785808607169"	"10.9880337973135"	"12.0622211419933"	"11.8487741209296"	"12.3417440931542"	"10.4785431574657"	"11.8392880423373"	"12.1021425388528"	"12.0733809523425"	"10.627826505012"	"0.395651517070873"	"13.0426986652105"	"0.285702759377404"	"0.318365226481018"	"10.6047220610924"	"13.036210571865"	"12.6470483655408"	"11.3484854207176"	"0.340882181417894"	"11.6839644112738"	"10.7847175022527"	"9.44011685297258"	"11.9844762838246"	"11.1950933936392"	"11.9454729209479"	"12.3410109764425"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"10.2160766008518"	"11.3980414501927"	"12.0843733051344"	"10.3639505256421"	"0.400182122273049"	"11.7854738529277"	"10.6918275198811"	"0.444708632457867"	"0.429963636579622"	"10.7402327952607"	"11.5607963935723"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9NXR8"	"11.5978549584837"	"10.6564614846835"	"10.3894324369525"	"9.89566824478835"	"9.76797029216109"	"9.48879550623016"	"12.1469508085042"	"11.7512960056282"	"11.724764972637"	"0.257673540719149"	"11.8318421697522"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"11.8929204575025"	"12.4452275428167"	"12.1135387137968"	"11.0654237603129"	"0.2570679445198"	"0.267844977514741"	"0.279599759398424"	"11.8975915841989"	"12.2320729419406"	"13.1671601354763"	"11.648055202596"	"13.1649343051085"	"13.3867224291255"	"13.2969607045562"	"11.9629943151297"	"11.9962495965577"	"12.0247240397884"	"0.30243348702247"	"11.5166427299995"	"0.312574428693554"	"0.329053100015605"	"12.3667049864263"	"11.7863051626857"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
"Q9H330"	"14.8947502766661"	"13.7589149058699"	"12.8524394674361"	"12.9537722871892"	"11.915574611585"	"13.0269830119554"	"0.227434530528418"	"0.23290222967509"	"0.236570305257"	"0.257673540719149"	"0.242670870742298"	"0.266193626030245"	"0.276518261022654"	"0.284717905962236"	"0.25714892225122"	"0.235349384638161"	"0.246501282594354"	"0.251755447876583"	"0.2570679445198"	"0.267844977514741"	"0.279599759398424"	"10.9167292439585"	"0.223921629445472"	"9.48464348652177"	"0.262672739188689"	"0.255365120876564"	"0.276345124792813"	"0.279740018358727"	"0.290000913878612"	"0.272377246154312"	"0.296245038674946"	"0.30243348702247"	"0.307278662683379"	"0.312574428693554"	"0.329053100015605"	"0.3397603796032"	"0.370630361214143"	"0.395651517070873"	"0.329443761193567"	"0.285702759377404"	"0.318365226481018"	"0.311718829352087"	"0.286348252916763"	"0.334714350441347"	"0.339967453319669"	"0.340882181417894"	"0.319392624821784"	"0.308974405103524"	"0.325645322191912"	"0.323837015063546"	"0.31505628906761"	"0.37819716564407"	"0.369504882403623"	"0.330658404159686"	"0.345096965216427"	"0.39285989934754"	"0.386985963791112"	"0.370999073095531"	"0.412081524556717"	"0.370502804072453"	"0.400182122273049"	"0.368360931496149"	"0.391155194740165"	"0.444708632457867"	"0.429963636579622"	"0.452720354607125"	"0.441483492276402"	"0.449634863445484"	"0.455814962526523"	"0.479850835370426"
